lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
9796149,몽농장,274856,FFA-,23,201,10817913,24071,392805,Wilderburg,711,10817913,1671498,2868077,4374578,1903760,118299,10255990,5,866,1933,6,1725108735,1590210706,1413788099,41504147,26,2535390983,838,11737,1807634426,1705728205,936694740,145726750,-,86663,212804,44223,27513,17013
11710129,UVU 3,274856,FFA-,23,201,10814937,201,51768,Wilderburg,-,10814937,2656033,2864828,4414656,879420,197899,2920273,-,56,69,2,1458531639,1330800583,1327217013,87323060,20,2116238378,688,7225,1359947941,1315489836,1142997370,121066860,-,25968,24908,892,0,0
17994964,또야지3,270150,SURA,23,380,10803456,24071,31671,League of Order,-,10803456,2962084,2315084,3272788,2253500,67092,2845496,-,55,2358,-,602677265,775673760,819053749,26589153,-,1319757157,530,5199,1070596119,1295221371,993529087,186016647,-,29897,1774,0,0,0
19379597,CIanÔ,306480,-I-,23,509,10787759,24071,332676,Wilderburg,4684,11353761,2630871,2866286,3718922,1571680,99405,2227633,-,210,1437,7,269839115,204970802,111733531,84655806,-,299976694,101,2940,968155687,922494835,572688323,225968652,-,41350,217766,6791,7171,59598
13621105,NanKucito,240428,DSC~,21,324,10775376,24071,2392809,League of Order,45949,11119506,3063116,3374073,1882887,2455300,184468,24254543,1,870,1830,15,817497272,1157592564,2319962799,106766402,20,2822140191,1095,14851,1916355252,2226731274,2529652146,365445289,-,549760,1510446,831,418,331354
9483948,sakafarm1,369539,FFA5,25,201,10771816,24071,1098811,Wilderburg,-,10771816,422253,1894290,6954223,1501050,54198,17471420,6,1090,3206,31,7963048664,7464989639,3692628567,47778891,171,11754915659,3625,18706,7194735108,6765162154,3802041048,152250983,-,76972,580773,185032,198934,48811
18025821,CiccioTheFarmer,306480,-I-,21,509,10727279,24071,9654354,Wilderburg,-,10727279,4597564,2264910,1936215,1928590,-,16073414,-,494,7050,1,3889119315,2399950456,2822317050,135106879,-,4849220113,1868,14027,3302032675,2375969577,2158718051,208234609,-,12382,1380158,0,0,8261814
16744074,SitaFO,277035,INFT,21,152,10722292,24071,5549636,League of Order,-,10722292,3260928,3463819,1696115,2301430,11917,5373860,3,236,2761,2,430234413,424932493,5139636102,23337500,-,4848504931,1884,7327,1530685722,1607152115,4447664548,341263500,-,49546,128899,262,17,5367941
15475438,Titán F1,240428,DSC~,24,324,10675173,324,82014,League of Order,-,10675173,1416178,1526594,6016311,1716090,12038,1676192,-,181,1531,1,1150046051,1215138719,736136753,21663799,-,2615809113,925,4228,1902214996,1968340270,1299284486,141671369,-,29556,50078,2026,339,15
14383702,CarolitosFarm,-,-,23,191,10666864,191,358724,League of Order,-,10666864,3089805,1517225,4083354,1976480,8158,3025959,40,249,3273,8,466707556,656002511,540354685,49782473,339,1686724599,624,3281,1271207468,1459543120,947194390,142514703,-,82009,1881,130657,59200,82327
17820504,Hulk wood,298362,SVR,20,473,10650586,24071,136226,Wilderburg,1489,10650586,2345235,3640959,2748522,1915870,362716,8704970,-,148,5356,-,699097073,768497826,497914812,47278558,20,2013230917,1098,3183,1539147103,1690483017,958744292,168899718,-,102904,31369,0,0,319
17195764,금구스님챵고,287580,NM!,21,428,10642824,24071,1996727,League of Order,4011,10785376,4934149,1642240,1856615,2209820,271213,34031185,8,906,12551,2,2041994302,2982438129,1795316670,71139084,-,4351394991,1625,12994,2839122773,3631578466,1780277963,234948688,-,1191344,804113,212,464,594
17205611,나도지니,287580,NM!,23,428,10636354,24071,63011,League of Order,-,10636354,1651773,3604172,3797859,1582550,13543,4239647,-,137,1000,-,851723085,932198217,641141568,7777239,20,2203570250,820,4942,1642066735,1749978079,1013521854,186673648,-,46799,7158,6690,2364,0
12672250,Zᴇpнɪsᴛo 乂 ᶠᵃʳᵐ 05,270170,CORA,21,380,10632159,380,198420,League of Order,-,10973017,1782698,3393385,3577826,1878250,1044697,14437537,-,334,736,3,999472771,1081265905,637680670,39835880,-,1270205373,500,7268,1527382858,1630630726,914475136,165115790,-,141113,56732,571,4,0
19407348,DonDecKMan F,264192,NVD2,23,218,10589509,24071,7622,League of Order,-,10589509,1009635,3008232,5827342,744300,54510,3039882,-,82,5,-,3188700824,361593975,550752235,5158386,-,2642741275,913,5781,3281879847,1144045285,963505212,174337590,-,5608,1762,252,0,0
13377680,TrollWoodShef,298372,SVR2,23,473,10586247,24071,556321,Wilderburg,46220,11383362,2237347,3149371,3352409,1847120,625333,12241213,-,559,2417,18,536304011,2317921989,348122821,115906819,-,1827287977,660,11364,1284430479,2460934657,739334700,281785462,-,94861,366351,27651,55288,11780
21359026,Choas Max Dragon,298372,SVR2,22,473,10582187,24071,6492,Wilderburg,5466,10582187,3100724,1824923,3291620,2364920,-,1376241,-,58,3614,-,242606974,222463991,571896433,25065720,-,595353677,272,2225,866051286,850235358,652912079,165725728,-,5313,1179,0,0,0
12573044,Sentcheri Farm,322980,-RC-,21,168,10577158,168,237979,Wilderburg,-,10578869,2551999,2404961,3813788,1806410,168905,3439465,-,228,1837,4,356246021,315967423,209058137,92173934,-,16800000,8,4512,722513713,703894008,437455588,170049189,-,3305,181348,28446,18951,5929
15846153,BunnieFarm5,306467,-ll-,25,509,10569876,24071,47542,Wilderburg,-,10569876,1411348,221625,7892803,1044100,87548,17078513,-,531,430,-,1647993159,1542578948,1075499514,1300504,-,2804865260,1045,4646,2456072673,2311814810,1425413307,118262012,-,31853,14948,125,244,372
9745920,담 농장2,198856,FFA1,23,201,10561751,201,2576036,League of Order,-,11293670,3556420,1073964,4009947,1921420,612870,53979801,4,1304,19346,4,2758789143,2408666352,1738375783,227316023,-,5744297752,1902,11073,4435685658,4268551145,2711216314,555477593,-,1725294,775662,39402,21575,9270
9660866,ODionaFarme m,198851,K191,23,191,10560477,24071,2938161,League of Order,-,12885824,607548,2689266,5149333,2114330,109972,6182254,-,701,5965,39,427854061,350881171,271160288,89175317,33,30800001,11,25971,210557685,149226731,88747372,39420500,-,146085,1026270,1059926,506319,199561
9913920,담 농장1,198856,FFA1,23,201,10556233,201,2024406,League of Order,-,11382235,3552702,1038619,4181192,1783720,384203,34376211,10,975,18751,1,2750431063,2361550068,1758799620,209084220,-,5654326847,1873,10866,4261909221,4041678549,2648341944,530247647,-,1365739,579718,44162,19608,9357
15588035,ToxicKillsFarm,270150,SURA,22,380,10547353,24071,15909998,League of Order,97204,14929885,1354835,3796818,2878400,2517300,-,26882982,-,685,10037,3,916310680,1657840841,1900560660,103070421,-,4151324501,1690,13226,2343904955,3016935085,2548568974,441150023,-,120052,3282108,868,1493,12505477
16346339,ᴠᴇɴɪᴇ ᴼᴾᴾᴬ ᶜᴾᴬᴸ,274856,FFA-,23,201,10546036,24071,83969,Wilderburg,11920,10588743,2073719,3201652,4148075,1098590,74374,8441013,1,235,131,-,1068715205,671814709,404257043,92832927,-,975239292,352,2557,1504345853,1141371031,716856448,201514734,-,39982,11636,160,0,32191
18041302,머리아파 zzZ,270507,WIRA,23,380,10536456,24071,58140,Wilderburg,38,10536456,3946552,1480700,3507134,1602070,-,7111690,-,196,6846,-,968838578,1186288525,390667737,8323830,10,1067481700,310,2265,1340483049,1383605638,623015681,175658400,-,15516,42623,0,0,1
16429188,ssRManaShield,241609,TSC~,25,324,10536300,324,7104,League of Order,-,10536300,1541722,886374,7188904,919300,17455,397065,-,6,1818,7,7464077912,7200456787,4534737155,-,-,14288112200,3996,13506,8733085887,8521750995,5809322629,511785550,-,0,0,0,0,0
11581860,ʇʇɐɯopuɐɯoɹɔıɯ,323542,INf1,21,152,10521883,24071,1100817,League of Order,-,11843805,817537,3909396,3156760,2638190,97696,12654806,11,1869,3414,29,82093491,87699133,94894062,59162012,304,262328419,123,11570,537319372,549401795,344254521,153583196,-,283545,336521,121220,190994,167863
9468638,SakaF05,369539,FFA5,23,201,10520653,24071,2306197,Wilderburg,2155,10522553,1904095,1445521,5555287,1615750,7038,13367145,54,1624,4136,25,6081041805,5273364674,5167800401,32034645,72,12212709928,3907,18203,6435797819,5737290525,5397255332,468732748,-,45419,791747,1058658,335903,61581
18035211,ᴹᶦᶜʳᵒNᴀʀᴏ,277020,AO2,21,149,10485885,149,546819,Wilderburg,-,10487085,4407709,1286332,2143674,2648170,3791,10564391,-,325,12656,1,965644407,921720626,609564290,289897031,-,154837644,71,9480,1388434175,1343949339,926648525,712882847,-,13521,509056,21875,1804,563
17868440,Quza Farm,275105,~RC~,21,168,10481940,24071,30633,Wilderburg,7891,10536950,2710310,2747470,3115700,1908460,94990,5033672,-,69,3015,-,1790991281,1940825122,1801873468,84829799,-,2324195109,833,5737,1504509463,1615482886,1334356731,190376150,-,28480,2153,0,0,0
9431932,sakafarm7,274856,FFA-,25,201,10477017,24071,285698,Wilderburg,-,10477017,1157135,1224392,6980990,1114500,217278,7569552,9,619,1365,21,7153228649,6934556465,3365826063,20982377,927,11030936620,3491,9166,6926015978,6576093504,3564714956,83632490,-,71205,113221,37340,37319,22741
10390638,Donm,-,-,23,168,10474946,168,2724971,Springwardens,-,10474946,2338490,2043460,3787954,2282040,313249,5237263,250,1154,2102,57,439040392,402065089,334810779,131911489,8610,430000,5,22037,243421800,235263300,172962250,61034550,-,0,139541,531864,1433564,560393
17387933,KapitanPinoy23,-,-,23,509,10464936,509,215134,Springwardens,-,10464936,2985708,1535931,3758497,2184800,3160,4361477,2,921,3475,2,16242631,22736617,34157238,13519044,-,-,-,8333,597937720,597456590,383762308,133417300,-,11945,116554,35141,13325,38026
18083040,HelenaSpy143,270150,SURA,21,380,10455890,24071,779484,League of Order,47767,12872042,3785420,2261706,2979104,1429660,30150,22171533,1,578,950,-,1149143172,1104680079,714545703,193436908,10,974634006,419,4024,1392303011,1359286720,874145828,316309950,-,725609,42502,0,270,11013
21803860,Vulcan Dragon,298372,SVR2,22,473,10448121,24071,14395,Wilderburg,9628,10448121,2729760,1750616,3298545,2644270,-,1494005,-,40,3706,-,297012686,624772935,252886012,24254875,-,916489989,493,2910,925048852,1046003656,667744683,158037750,-,4609,9786,0,0,0
13703289,Cizayoxefarm Fer,240428,DSC~,23,324,10443810,24071,356114,League of Order,422,10443810,2151455,2579567,3843378,1869410,97085,10403276,7,420,2634,2,417907774,1063803906,1531474682,378348,-,3058314899,1318,7789,1888952206,2279968028,2071659460,188801853,-,57906,228300,0,856,68117
18077817,solid farm 2,298362,SVR,21,473,10442106,24071,96871,Wilderburg,7424,10442106,2715526,3514673,1990857,2221050,3576,5824809,-,336,4146,-,796022061,1719111571,3014846199,57949581,20,3582593352,1610,6945,1558855114,2168271019,2790442482,252627230,-,66956,28024,0,0,1891
15044486,Черт666,-,-,23,380,10440910,380,2806329,League of Order,-,10440910,2398941,2179719,3877150,1985100,5464,4904655,3,766,6721,1,172979906,268905870,203578941,77345169,260,-,-,17560,565825020,608116020,399551951,126258884,-,6754,254195,744984,778458,1020558
11538326,BunnieFarm2,369276,-jj-,25,509,10420662,24071,212423,Wilderburg,-,10420662,1482037,284915,7606110,1047600,3948,11980514,-,280,653,3,1606767812,1308472019,1006860264,5930014,-,2604988271,719,3673,2238344009,2024275925,1313283729,107990146,-,27722,1769,1517,28631,152784
10719086,M3M3K KiLeR frm2,270150,SURA,22,380,10414987,24071,1209439,Wilderburg,-,10414987,2138175,2069321,4012931,2194560,79395,4110686,10,419,3867,11,714728350,2016349159,188286945,73923413,-,1309825361,472,17052,617949568,1444230807,150839198,66452350,-,9798,225157,279778,319244,370678
10087114,sakafarm9,274856,FFA-,23,201,10370370,24071,548898,League of Order,2326,10370370,2173368,2698465,4114537,1384000,122139,9933836,2,1261,1999,24,4750203242,3992235128,4111698421,49580928,-,8366345953,3032,14880,4709088280,3929548528,3294113083,217714026,-,37215,195262,25356,3110,285569
15739758,SmithGS farm,277035,INFT,21,152,10366294,24071,32064,League of Order,-,10366294,3872073,2640718,2455033,1336970,74349,1890295,-,73,1082,2,717117028,740465262,573145601,98828284,-,716504737,266,3474,922721659,948643208,651176495,177920608,-,8915,23149,0,0,0
11296047,얘도지니,287580,NM!,23,428,10347090,24071,12322,League of Order,-,10347090,2409422,2606561,3482287,1848820,-,1487964,-,176,1522,-,847060396,863903327,679574087,2397239,-,2338932671,881,4569,1659941799,1767359856,1055384674,164781150,-,9799,2523,0,0,0
7580145,gaogold,241609,TSC~,24,324,10313795,24071,2380,Wilderburg,-,10313795,1752223,2074218,5346854,1140500,-,883984,-,56,292,1,3178518037,592967324,1463367559,48110970,-,3262177897,948,4715,3016787720,1356828963,1476039764,182074920,-,1030,1350,0,0,0
19367805,너굴택배 ɴᴇᴏɢᴜʟ,287625,NM#,21,428,10298861,24071,3140202,Wilderburg,-,10298861,4576852,1489472,2087787,2144750,49107,24337071,1,672,4643,1,1002876307,933488356,665669653,12604314,-,1732413898,633,2724,1653181635,1713242094,1199677513,244607269,-,184129,31454,6131,26,2918462
17128978,ƘɑʍíWFarm,240428,DSC~,21,324,10282061,24071,123371,Wilderburg,2940,10284903,2670697,3188852,1913892,2508620,147307,6455708,-,462,8414,-,768812217,622009956,496116671,-,280,2169240801,962,4851,1726318650,1632971806,1029486196,229346905,-,52152,71210,9,0,0
19463607,GPA1,326351,WeK,21,115,10279227,24071,999206,League of Order,-,10279227,4538250,1394613,1618104,2728260,264276,20062559,10,983,8295,-,707562587,716001551,566033797,247086982,-,1964698330,912,6302,1832336206,1848276803,1345603708,508238439,-,909935,87154,296,31,324
14448765,BotgeA FARM,270150,SURA,21,380,10275176,24071,27721806,Wilderburg,-,10369926,3719466,2146787,1974973,2433950,265172,13602801,37,1017,3515,51,1457268453,1261114389,944219220,449911,-,2940630163,1156,4556,2449816624,2201357063,1515413514,214543945,-,387617,146323,2653,107072,27064780
14902698,Lukinh4zZzZzZz,198884,14XS,23,191,10269525,24071,345590,Wilderburg,-,10269525,2247542,2544166,3811297,1666520,26017,7415558,-,242,3954,2,951500161,801548644,1036144723,1997252,20,2179685229,935,2013,1617951064,1491615451,1346329058,235342681,-,19368,325452,259,433,78
15254290,просто мини Макс,326351,WeK,21,115,10213369,24071,195900,League of Order,-,10213369,2788577,2284426,3398576,1741790,114006,4677282,-,287,1191,-,805122110,1192502643,962578270,36121914,60,1611891578,653,6024,1139977319,1459942242,1177161346,174559854,-,36306,159594,0,0,0
907605,SungﾒJinﾒWoozao,-,-,23,191,10210896,191,1071347,League of Order,-,10210896,2526990,2345944,3414762,1923200,59473,1931472,38,471,5971,44,506275399,210493514,144406090,83495872,-,309868267,124,11637,365640058,130625713,75491670,38138160,-,0,197189,200174,524601,111754
14443068,Zᴇpнɪsᴛo 乂 ᶠᵃʳᵐ 01,270170,CORA,21,380,10194102,380,371915,League of Order,-,10327062,1858413,3097513,3394266,1843910,1249836,17141099,-,364,2529,3,846737765,931150410,710931478,68893612,3136,707018178,270,7608,1303376666,1404564232,981146329,242558549,-,251757,118023,0,313,1822
17079345,꙳망치든우냥냥냥냥꙳,287580,NM!,21,428,10187571,24071,302924,Wilderburg,13598,10187571,3323941,2513294,2077986,2272350,256446,28127081,2,1863,907,-,1709802682,1886105190,1584490288,114262264,-,2822769563,1204,11918,1879744627,2322739091,1287362958,285141049,-,170905,131273,73,206,467
12241927,Senopatiaji,265787,Fsk3,24,36,10181190,36,8920,League of Order,-,10181190,2078942,1393394,5671884,1036970,1135,446530,-,32,75,-,445952465,435512442,353476654,96527733,-,148200000,57,4016,594258566,633925216,450905149,88707000,-,0,6707,1149,695,369
21016474,Olgafarm2,196268,VeK,22,115,10173903,24071,353589,Wilderburg,-,10174633,2189889,2462881,3206463,2218010,-,3224647,-,110,1357,-,241170494,296031902,441272516,48345793,-,625264808,353,1858,731480356,822225120,726841171,130069714,-,21504,1593,0,0,330492
12216034,ᴹⁱⁿⁱWanderer,287905,BeK,21,115,10172093,24071,281553,League of Order,-,10172093,2851326,3167813,2299804,1853150,154974,6661897,-,157,146,4,243997157,419990125,587544040,38396855,149,1289296009,557,4591,898121326,1207964398,938289385,192734199,-,27680,253865,8,0,0
20964544,ven0M f,240428,DSC~,22,324,10167236,24071,33656,Wilderburg,1573,10239308,2203634,2895268,2683314,2385020,-,5428517,-,117,5494,-,1053751182,1163999533,892596416,66000,-,1925311618,799,3580,1447177750,1570080482,1099775514,167273748,-,25255,8401,0,0,0
16834071,FlaertyFerm,287905,BeK,21,115,10165108,24071,196863,Wilderburg,-,10429375,3302392,2040088,3297808,1524820,187074,3808767,-,181,445,1,217898319,189245282,933315536,84332504,-,794340987,291,2084,772764498,812201591,1132399616,200604856,-,98399,12856,0,72584,13024
9350306,Sabota F1,198884,14XS,21,191,10160972,191,343133,League of Order,-,10160972,2955575,2441910,2241427,2522060,23328,6933223,-,224,1989,15,818152822,1046462945,991428579,64814045,-,1815117291,716,8801,1046593638,1257905208,994531266,149824877,-,630,239879,34530,58821,9273
13931165,티라노1,287580,NM!,21,428,10152017,24071,151458,League of Order,14605,10491539,2437976,3986751,1971040,1756250,112644,6663431,-,206,117,-,2069798332,1990054838,1390509406,153113282,-,3082698903,1334,13312,2092651130,2105165949,1252364126,267322909,-,32078,67594,38166,11877,1743
18736983,Athēna F9,239363,ASC~,21,324,10141846,24071,777634,League of Order,-,10141846,3155705,1750908,2177553,3057680,48008,8201445,-,374,8750,2,547947166,531060336,376924081,61387082,640,744444546,268,8745,940791373,982122454,568155836,178486090,-,225856,227031,227773,31850,65124
17468449,Hagrad farm SE,240428,DSC~,22,324,10128364,24071,95526,League of Order,-,10128364,2478762,2634285,2418087,2597230,64468,2804204,-,116,3373,3,444245352,454058998,423060499,52845567,-,1025955456,395,5320,942849398,984237183,700234276,193650196,-,34879,58494,1141,915,97
15178823,shiita,-,-,22,380,10125220,380,187158,League of Order,-,10125220,2838238,1669881,3430357,2186744,-,2740227,-,420,6345,2,139472749,171139840,115969439,74784923,130,-,-,10291,599553884,641721944,394151933,159410072,-,48861,102844,15988,12299,7166
18762982,ivaPL mini,196268,VeK,24,115,10124186,24071,147408,Wilderburg,-,10124186,1480525,1844358,5477413,1321890,153822,3585525,-,186,386,-,760905099,586486399,1135760089,52057420,-,992539588,392,2803,1017289208,962140409,1138721973,111553953,-,17185,130223,0,0,0
16863736,Béo farm,287580,NM!,21,428,10109159,428,1509510,Wilderburg,-,10109159,5003446,1904180,1927863,1273670,192211,18340306,-,579,640,13,1078285147,1495870326,984625478,36327458,20,2283701757,997,15112,1547724850,2010477014,1278405428,243592746,-,270899,1207236,9541,7105,12125
10866778,Petani Tom,270170,CORA,23,380,10106073,24071,37309,League of Order,-,10106073,2610356,1920079,3477628,2098010,60239,2677400,-,138,4481,8,753236761,783476321,920099450,12449654,-,714855153,276,2203,996123971,1053488108,1022996033,136578188,-,20868,14206,908,1327,0
15032416,ultraslan34,270150,SURA,23,380,10092382,24071,294521,Wilderburg,-,10092382,2480050,1959979,4357203,1295150,-,5453564,-,301,5014,-,749107338,930044803,742419432,30450000,-,1666236632,535,2697,1304131340,1310853528,1002218645,170821206,-,233993,60528,0,0,0
17740646,AlleriaFarmᵔᴥᵔ,240428,DSC~,22,324,10092348,24071,269214,Springwardens,494,10092348,3210105,1564627,2719266,2598350,18809,7225730,-,1309,1342,3,548236387,571948107,515965082,65572507,1610,1463577916,721,8213,1213584617,1293596389,895888573,206984443,-,54230,172585,19295,3853,19169
4942519,MimiStiff,196268,VeK,22,115,10075917,24071,716859,Wilderburg,-,10075917,1842714,2241959,3590604,2259640,23182,1942799,39,595,3268,93,149959193,154370631,120831235,54161917,34,-,-,13591,384751310,387386860,246400593,102255610,-,0,5698,93602,351216,196020
8511558,Chapofarm02,298372,SVR2,21,473,10039772,473,1511744,Springwardens,-,10039772,2234355,3766689,2140108,1898620,559983,16418180,28,957,6588,3,464260857,1166517984,266644600,109933918,128,495059695,202,8589,582791548,840352714,363825493,162917540,-,133363,1020671,52148,16684,277607
9932053,담 농장3,198856,FFA1,23,201,10027921,201,2367495,League of Order,-,11372081,2978144,1024903,4126414,1898460,424865,36281983,11,983,19615,4,2772029322,2371200618,1770904775,224648047,-,5949601357,1999,10801,4240100098,4081746561,2740708909,538804176,-,1263953,694956,43447,10648,349331
16745016,Thorixs,-,-,23,473,10027495,473,10763,Springwardens,-,10027495,1900324,1210136,4101064,2815971,-,1397139,-,188,7529,6,152421353,169899913,108500113,57809298,181,-,-,2761,563349650,562504250,393183200,101463950,-,0,809,6076,2392,1486
6564478,MONK2LL ᶠᵃʳᵐ,-,-,23,191,10022143,191,2756428,Wilderburg,-,10022143,2910903,2405048,3213862,1492330,88335,3823507,-,741,3471,53,481928239,574222009,440131132,103919071,3062,620408847,245,24496,283241372,369912331,222341935,24410880,-,0,824752,1222983,385682,321362
3363157,CbR Minério 4,198884,14XS,23,191,10016693,24071,2185880,Wilderburg,8240,10353572,2147049,2161688,4124356,1583600,413429,20555001,114,1586,5000,210,1561899408,316454119,344144717,86252100,5,721685945,212,14125,1326412660,442233092,328688018,96986330,-,287161,358139,592827,579978,162114
15114454,Verimir,312201,MMMM,23,149,9987269,24071,333155,League of Order,-,9987269,2330643,1679034,4794802,1182790,382,4971078,-,281,761,3,157813054,143169246,83632450,42144646,-,-,-,2366,705747790,709214550,463291877,149010630,-,141713,189045,1563,834,0
16816152,farmshien 4,371761,DRSG,23,380,9982487,380,317485,League of Order,5512,9982487,1494490,2315127,4652800,1520070,170,12284062,1,275,461,-,1439386654,1904275314,1302277620,96747509,-,2589977552,813,4313,2074237420,2521157118,1535265794,231368778,-,171975,145510,0,0,0
13703570,kutkutt3,277035,INFT,22,152,9972676,24071,933663,League of Order,-,10675399,402000,3512189,4053097,2005390,-,5522323,-,500,4075,66,254846930,730045476,183618432,150988949,505,339631138,143,13550,408300065,768072592,234601003,97113950,-,7117,536290,194618,139804,55834
17070422,ultrAfarm,270150,SURA,23,380,9964748,24071,419751,Wilderburg,-,9964748,2485417,2008772,4102529,1368030,224,5755287,-,301,5118,-,746995098,1022383150,782932651,34413972,-,1727896166,554,2583,1265010072,1354470567,998119184,167407100,-,343384,76367,0,0,0
16985365,FARMbogeyman,198851,K191,22,191,9959982,24071,1604823,League of Order,-,9965032,3619400,2116951,3127071,1096560,219079,6085981,-,336,506,9,570588292,1328942715,1102755404,24012942,-,1662341511,643,1287,1019498662,1525031848,1157235475,178430144,-,354309,105151,25,0,1145338
19952890,TitanF6,240428,DSC~,24,324,9935864,324,1507482,League of Order,-,9935864,1181207,1447214,5569443,1738000,253,834044,4,147,3255,16,553270075,671112694,463833433,21866750,-,1155759888,387,5610,1107294799,1208071598,826603486,119703807,-,0,182442,641021,212273,471317
17428230,zSnowHound,-,-,22,509,9928911,509,173989,Springwardens,-,10832151,1268000,2193916,3732075,2734920,72933,3578012,8,488,5726,8,113709005,62741499,65678260,39647596,1143,-,-,4789,660715244,634023698,432871303,185209609,-,8072,97627,26001,16992,24916
12848097,LesivkaF1,270507,WIRA,21,380,9927369,24071,2874709,Wilderburg,163,9927369,5832246,1195818,1507855,1391450,35048,9036975,-,291,5625,-,900993774,741019855,538478456,84889210,-,2380453665,893,7568,1703233894,1675168037,1016955985,221748050,-,45130,20739,1,3,2808836
11890441,Sundey3ᵇᵃⁿᵏ,270507,WIRA,23,380,9927210,24071,475397,Wilderburg,-,9927210,2107333,2393518,3940419,1485940,14352,13600838,-,295,324,-,1650057216,1729536516,957243947,7744397,20,3140852234,1350,4610,2293765487,2457496742,1340117448,208637575,-,29362,445032,932,0,71
4856532,Burning ze Farm,306480,-I-,21,509,9911391,24071,25507,League of Order,-,9911391,3628768,2128957,1803306,2286360,-,11836150,1,1161,11577,2,647425521,595688794,339059819,201624551,1480,149600000,54,7429,877811346,760714381,506331164,292998894,-,23159,2348,0,0,0
20792647,Freya farm 2,198884,14XS,23,191,9900002,24071,1399360,Wilderburg,33276,9900002,2533629,1732158,3775585,1858630,714,13482499,-,338,1489,1,493307108,481919399,336075717,39812930,-,615820450,322,2043,977702719,1032454639,652405628,152635466,-,3574,1384434,0,0,11352
15806288,ˣˡˡˡReGiF3,306467,-ll-,23,509,9899058,509,54459,League of Order,-,9899058,3129930,1985038,4079290,704800,32919,1912257,-,72,215,5,2618027276,1505701566,268659852,61067630,-,2470701697,767,1690,2396670591,1706369523,483964854,155761692,-,22219,27266,4392,505,77
12536131,M3M3K KiLeR frm1,270150,SURA,22,380,9886132,24071,219583,League of Order,-,9886132,1459096,2385526,4218960,1822550,32070,2711557,94,190,4039,9,631589333,276113964,1606212363,73758462,-,1028336950,373,10044,529163386,305310648,1065618873,69534750,-,0,16597,0,1992,188988
13302895,StrikerFlag,239363,ASC~,22,324,9876693,24071,85255,League of Order,-,9876693,2626273,1841780,4054330,1354310,172557,1677364,-,121,1735,1,186018844,188336462,161149979,29726505,-,-,-,5555,323479142,313585457,229754719,82758559,-,0,79728,1321,3946,260
20399032,Handsome Jack jr2,352042,INf2,22,152,9874108,152,270760,League of Order,-,9874108,2198202,2395931,3056985,2192990,30082,1677840,1,563,4870,36,240316135,281900031,139456234,57999657,-,-,-,5878,587218948,601159862,355519892,151909600,-,0,83966,105795,15575,65017
6810361,PokeZeke,-,-,24,152,9871732,152,205188,League of Order,-,11351042,-,2378013,5908769,1584950,52960,870951,30,249,2738,71,227432320,238783681,182964111,71236424,-,-,-,20151,24369417,20240000,19212279,2020000,-,8305,5500,65298,37671,64305
15970833,곰제리 ғᴀʀᴍ 3,270170,CORA,24,380,9851181,24071,18470,Wilderburg,531,9904422,1818648,1690701,5449332,892500,14384,5794873,-,119,1742,-,1791674861,2278726791,1305225569,44175232,30,3262873665,1053,3489,2330455601,2873033305,1692829789,147775690,-,8020,4826,0,111,5513
16627449,VOZHD farmer,222530,GeK,21,115,9840986,24071,993613,League of Order,113822,12639954,3167801,2113404,2117221,2442560,449166,15291426,4,496,1350,8,1839237263,1260918861,2657726617,34837156,-,4732163097,1738,9493,2872110954,2490212344,2989582372,315122709,-,943599,46518,0,0,755
7166845,Titan F4,240428,DSC~,24,324,9840240,24071,52124,League of Order,-,9840240,1322971,1173900,5894749,1448620,-,989959,-,28,1119,-,1217825792,1316264355,783413438,3702137,-,2649152810,980,3806,1880173110,1964326556,1204955139,120587933,-,33930,18194,0,0,0
8027812,MonkeyDDLuffy,349952,14IR,21,191,9814841,191,2643042,Springwardens,-,9814841,2598025,2213631,2842665,2136520,289790,4594249,337,1048,5397,103,115955773,108812396,80524753,42304086,92,11774,1,15991,61727700,62569100,44664200,18674000,-,0,137162,659069,947136,538814
19387024,Zombieㆍ똥,270150,SURA,23,380,9814346,24071,117965,League of Order,-,9814346,3721197,1209132,3409257,1474760,13277,7146409,-,309,6217,-,691408406,1013235801,367104502,5166000,-,3000000,1,1883,793507579,791440767,437301099,159400689,-,46737,71228,0,0,0
17391065,sjdnfncnv,306545,WwE,23,509,9802284,509,1919617,Wilderburg,-,9802284,1848274,1770850,4235030,1948130,31772,2467036,-,667,7258,27,128796414,93278880,92694825,54805944,262,6543111,5,11433,616612428,598520037,424594247,143856316,-,0,612670,1081607,211555,13785
16994160,FarmCamembert3,240428,DSC~,25,324,9796023,24071,5382,League of Order,-,9802973,1465482,322649,7218592,789300,-,1796725,-,38,103,-,941732255,1598396062,1181480901,8463870,-,2592344463,785,3043,1565411826,2172110740,1488675609,76862250,-,3913,1469,0,0,0
